,체력,공격,방어,스피드,특수공격,특수방어,점수,승률,포켓몬_번호,사용한_기술의_위력,결과
21424,50,22,39,21,10,23,54.0,36.0,125,9,0
21425,96,49,29,20,12,38,40.0,79.0,39,60,1
21426,75,39,10,14,39,30,29.0,64.0,577,83,1
21427,83,27,17,15,17,25,34.0,74.0,1011,63,1
21428,20,36,37,25,22,12,74.0,20.0,565,21,0
21429,45,22,22,23,15,22,90.0,12.0,10,27,0
21430,83,44,20,25,15,35,7.0,5.0,948,25,0
21431,80,25,20,23,26,19,0.0,48.0,767,34,0
21432,31,38,34,13,13,14,5.0,72.0,759,100,1
21433,24,47,35,38,24,25,94.0,100.0,920,73,1
21434,21,41,25,35,30,12,81.0,22.0,280,49,0
21435,97,32,24,38,14,26,25.0,9.0,48,15,0
21436,92,50,29,37,23,10,32.0,22.0,992,36,0
21437,57,20,40,33,36,16,34.0,81.0,697,83,1
21438,88,31,18,11,21,12,73.0,84.0,108,97,1
21439,99,26,16,38,35,13,7.0,36.0,645,47,0
21440,25,31,34,27,19,29,4.0,72.0,838,78,1
21441,25,49,22,35,15,10,17.0,34.0,107,26,0
21442,52,42,26,10,32,24,47.0,17.0,113,32,0
21443,24,22,12,17,32,11,12.0,100.0,359,54,1
21444,99,35,31,17,38,37,65.0,86.0,599,51,1
21445,81,23,10,15,27,10,53.0,89.0,244,92,1
21446,96,29,39,38,39,12,62.0,19.0,1002,3,0
21447,89,23,16,33,16,18,80.0,70.0,842,52,1
21448,62,41,27,19,28,23,33.0,33.0,143,13,0
21449,38,26,13,11,36,25,60.0,94.0,856,94,1
21450,54,50,11,33,24,16,70.0,36.0,850,24,0
21451,69,41,38,29,11,20,16.0,87.0,478,88,1
21452,56,29,16,13,13,37,90.0,7.0,995,10,0
21453,30,45,35,26,19,16,91.0,9.0,133,37,0
21454,73,47,10,25,15,25,13.0,51.0,851,89,1
21455,79,22,11,11,29,21,16.0,68.0,904,62,1
21456,67,34,13,16,38,20,12.0,15.0,554,36,0
21457,47,28,28,22,25,19,28.0,95.0,569,50,1
21458,89,36,23,24,15,26,65.0,98.0,428,65,1
21459,34,48,25,25,38,15,84.0,40.0,394,11,0
21460,21,44,16,39,18,13,89.0,41.0,582,29,0
21461,37,25,33,36,21,34,18.0,45.0,363,43,0
21462,30,26,35,20,40,34,92.0,31.0,727,6,0
21463,93,38,35,31,19,38,83.0,52.0,10,79,1
21464,73,48,28,12,33,31,39.0,100.0,275,98,1
21465,72,29,15,10,22,15,32.0,7.0,571,35,0
21466,53,33,20,24,30,31,45.0,55.0,309,76,1
21467,97,39,34,14,14,11,49.0,33.0,83,31,0
21468,53,27,10,17,35,21,51.0,63.0,5,77,1
21469,81,38,37,11,11,22,66.0,100.0,716,60,1
21470,87,27,16,33,24,20,24.0,52.0,24,65,1
21471,82,30,23,38,15,29,24.0,25.0,19,1,0
21472,92,44,16,11,10,30,69.0,22.0,515,27,0
21473,56,24,31,10,21,30,31.0,45.0,777,7,0
21474,45,27,12,16,13,27,58.0,59.0,84,53,1
21475,47,39,37,17,37,31,44.0,62.0,844,52,1
21476,28,20,33,32,33,32,83.0,4.0,831,4,0
21477,25,34,28,22,20,27,51.0,77.0,118,60,1
21478,47,31,19,20,12,29,56.0,64.0,898,71,1
21479,75,25,37,33,33,30,62.0,95.0,506,50,1
21480,49,23,27,21,29,30,87.0,4.0,953,11,0
21481,100,40,27,34,25,22,10.0,44.0,982,0,0
21482,84,45,16,20,32,22,4.0,38.0,773,32,0
21483,76,33,33,33,29,21,1.0,80.0,861,85,1
21484,66,43,19,10,13,10,52.0,56.0,179,98,1
21485,45,29,22,32,34,20,81.0,7.0,60,24,0
21486,57,25,15,27,27,26,96.0,26.0,776,47,0
21487,51,27,27,38,31,10,27.0,16.0,757,4,0
21488,35,31,12,17,33,26,87.0,95.0,361,95,1
21489,90,47,14,31,23,15,56.0,90.0,834,77,1
21490,42,20,16,20,14,26,80.0,87.0,237,69,1
21491,43,49,13,27,36,23,8.0,58.0,418,75,1
21492,32,32,27,27,35,19,6.0,70.0,772,74,1
21493,98,50,32,39,37,33,54.0,25.0,326,36,0
21494,95,40,36,12,29,34,32.0,95.0,292,68,1
21495,51,40,31,26,13,32,65.0,99.0,923,95,1
21496,33,36,19,15,24,15,69.0,90.0,882,77,1
21497,20,44,32,13,28,23,3.0,73.0,86,100,1
21498,68,30,21,20,25,16,26.0,77.0,747,71,1
21499,37,26,18,14,25,12,26.0,65.0,483,78,1
21500,41,50,22,10,39,13,21.0,67.0,20,50,1
21501,44,39,33,27,16,28,12.0,91.0,444,83,1
21502,22,26,29,11,32,12,70.0,69.0,1019,57,1
21503,71,43,39,18,21,14,62.0,86.0,782,51,1
21504,65,46,32,39,17,26,82.0,38.0,669,44,0
21505,27,26,24,23,16,34,58.0,4.0,1022,38,0
21506,64,25,36,23,23,15,69.0,93.0,749,68,1
21507,90,33,39,25,34,18,93.0,52.0,860,79,1
21508,20,26,40,25,14,10,36.0,91.0,921,69,1
21509,35,40,34,30,22,10,4.0,83.0,1005,96,1
21510,93,22,33,17,18,19,77.0,8.0,951,13,0
21511,93,27,33,25,25,36,42.0,55.0,457,67,1
21512,63,44,37,39,39,17,9.0,83.0,33,86,1
21513,55,35,37,23,34,37,69.0,14.0,27,10,0
21514,100,42,34,27,19,33,41.0,31.0,542,41,0
21515,37,47,38,15,38,20,1.0,52.0,118,100,1
21516,73,42,33,27,37,27,60.0,16.0,251,6,0
21517,53,41,31,19,23,35,70.0,6.0,1009,44,0
21518,20,22,21,38,39,14,27.0,64.0,479,81,1
21519,73,39,21,19,16,23,29.0,81.0,312,82,1
21520,95,48,12,21,24,39,79.0,96.0,527,57,1
21521,74,49,28,20,35,16,70.0,30.0,368,49,0
21522,86,39,39,32,31,16,67.0,9.0,242,45,0
21523,82,37,40,32,39,16,31.0,14.0,924,21,0
21524,45,44,20,13,32,26,96.0,75.0,519,72,1
21525,99,24,30,11,34,23,73.0,24.0,544,12,0
21526,64,27,25,25,23,31,23.0,73.0,629,97,1
21527,87,42,24,40,36,19,59.0,50.0,214,81,1
21528,100,50,28,13,28,34,94.0,23.0,537,11,0
21529,91,40,19,30,37,30,77.0,51.0,552,62,1
21530,51,29,40,22,40,15,10.0,64.0,421,69,1
21531,33,27,15,14,34,21,8.0,41.0,123,26,0
21532,54,46,37,40,21,30,35.0,14.0,376,30,0
21533,92,50,34,20,29,23,4.0,48.0,636,34,0
21534,71,21,29,28,35,33,87.0,69.0,387,71,1
21535,73,36,36,32,12,25,33.0,74.0,835,88,1
21536,56,44,31,15,35,23,9.0,19.0,77,46,0
21537,97,45,39,34,15,24,1.0,29.0,387,33,0
21538,38,24,28,34,33,35,4.0,62.0,673,68,1
21539,62,40,40,18,34,29,38.0,8.0,243,35,0
21540,23,31,16,31,24,32,25.0,16.0,559,29,0
21541,89,35,14,39,22,12,49.0,93.0,108,69,1
21542,91,37,19,12,34,20,23.0,35.0,443,20,0
21543,40,34,23,35,18,19,53.0,93.0,520,84,1
21544,33,22,36,17,37,15,9.0,71.0,196,66,1
21545,88,32,27,36,19,11,82.0,2.0,579,45,0
21546,38,44,36,30,10,40,56.0,55.0,968,51,1
21547,85,31,27,37,25,31,3.0,47.0,910,16,0
21548,73,27,31,37,19,31,93.0,51.0,942,96,1
21549,50,46,26,34,18,40,21.0,14.0,626,7,0
21550,64,21,39,19,16,17,11.0,32.0,388,1,0
21551,82,47,31,15,13,35,55.0,100.0,225,50,1
21552,50,25,17,14,31,10,92.0,50.0,591,97,1
21553,64,32,10,21,35,25,82.0,60.0,750,87,1
21554,87,30,35,20,20,36,69.0,96.0,912,65,1
21555,51,37,14,27,16,12,13.0,9.0,106,36,0
21556,97,25,26,32,10,37,44.0,55.0,412,62,1
21557,68,50,27,18,34,38,7.0,69.0,735,51,1
21558,44,30,16,13,34,13,55.0,3.0,710,3,0
21559,26,45,37,22,20,13,77.0,37.0,55,26,0
21560,92,49,18,36,37,28,10.0,77.0,488,93,1
21561,21,28,23,26,38,13,43.0,47.0,914,49,0
21562,70,30,31,11,31,14,68.0,10.0,43,6,0
21563,39,29,22,10,33,31,96.0,52.0,1025,91,1
21564,94,26,10,19,40,25,29.0,79.0,839,96,1
21565,60,37,38,37,26,38,56.0,44.0,417,32,0
21566,24,28,15,13,40,40,6.0,96.0,250,98,1
21567,54,46,31,15,32,40,49.0,77.0,378,85,1
21568,21,37,17,16,13,34,56.0,95.0,920,78,1
21569,42,24,36,26,21,28,98.0,5.0,447,12,0
21570,89,50,27,21,13,34,81.0,76.0,490,74,1
21571,48,25,21,38,17,24,83.0,59.0,911,91,1
21572,81,47,29,31,38,23,30.0,81.0,843,64,1
21573,22,21,29,29,12,14,31.0,63.0,746,87,1
21574,44,36,24,18,30,36,54.0,2.0,229,48,0
21575,76,27,37,24,15,40,15.0,12.0,1015,8,0
21576,98,26,25,29,32,19,53.0,65.0,869,92,1
21577,68,29,16,21,11,18,81.0,27.0,324,11,0
21578,75,26,36,32,14,37,64.0,14.0,735,40,0
21579,66,30,35,15,23,30,86.0,72.0,913,80,1
21580,27,44,26,11,27,26,85.0,81.0,643,56,1
21581,99,42,17,20,26,19,94.0,98.0,693,57,1
21582,48,41,40,10,19,10,6.0,85.0,448,85,1
21583,78,43,30,20,39,32,59.0,26.0,845,27,0
21584,23,35,13,21,21,27,15.0,91.0,433,70,1
21585,25,29,20,34,34,37,30.0,27.0,972,48,0
21586,24,38,20,21,22,17,34.0,31.0,358,23,0
21587,36,30,16,36,10,22,41.0,48.0,5,45,0
21588,42,24,14,30,23,24,70.0,58.0,374,81,1
21589,23,43,13,16,11,18,77.0,92.0,674,60,1
21590,64,48,21,17,33,37,61.0,54.0,192,97,1
21591,41,25,11,34,24,25,3.0,43.0,838,22,0
21592,96,43,30,27,14,34,41.0,44.0,246,22,0
21593,75,42,12,18,32,31,54.0,59.0,29,65,1
21594,39,25,40,24,39,25,91.0,21.0,602,27,0
21595,45,32,30,10,11,29,26.0,80.0,8,54,1
21596,80,43,18,13,20,40,17.0,51.0,321,63,1
21597,28,45,37,20,20,18,6.0,10.0,313,39,0
21598,70,20,38,28,16,27,45.0,52.0,234,93,1
21599,25,44,37,35,37,15,6.0,55.0,246,81,1
21600,96,24,37,10,28,20,44.0,52.0,242,93,1
21601,55,45,22,38,24,25,92.0,82.0,483,83,1
21602,29,46,35,28,14,23,66.0,77.0,807,93,1
21603,79,29,37,35,33,22,52.0,28.0,685,40,0
21604,35,45,19,16,23,13,81.0,1.0,139,46,0
21605,66,48,37,37,19,13,1.0,43.0,269,23,0
21606,54,30,24,30,18,13,6.0,72.0,385,64,1
21607,28,27,27,23,35,24,52.0,29.0,513,4,0
21608,45,31,16,34,31,19,48.0,43.0,87,2,0
21609,80,24,15,37,29,21,63.0,98.0,55,92,1
21610,30,47,21,32,10,21,43.0,3.0,326,35,0
21611,99,41,21,17,20,25,59.0,58.0,696,63,1
21612,76,47,27,35,30,31,9.0,18.0,794,40,0
21613,75,23,16,33,38,37,46.0,63.0,401,87,1
21614,95,41,11,23,25,21,78.0,72.0,456,98,1
21615,70,43,31,27,22,26,42.0,16.0,910,24,0
21616,32,37,11,23,16,18,86.0,58.0,566,86,1
21617,42,27,29,34,20,39,8.0,32.0,975,9,0
21618,87,41,15,37,26,27,91.0,26.0,895,27,0
21619,51,40,28,19,27,26,18.0,86.0,455,99,1
21620,93,41,26,27,12,26,74.0,65.0,681,97,1
21621,85,24,11,29,12,32,79.0,46.0,1010,2,0
21622,29,34,23,38,14,20,82.0,33.0,371,39,0
21623,77,35,12,21,22,12,4.0,3.0,345,14,0
21624,35,24,19,15,11,22,61.0,1.0,116,23,0
21625,56,23,38,14,28,25,92.0,90.0,771,97,1
21626,58,49,27,20,33,26,57.0,23.0,232,25,0
21627,22,29,28,10,40,25,60.0,74.0,1003,56,1
21628,85,34,17,27,39,12,74.0,19.0,594,36,0
21629,42,41,29,13,40,16,33.0,42.0,421,32,0
21630,73,45,27,31,40,29,39.0,13.0,203,24,0
21631,45,32,40,14,26,17,74.0,80.0,56,73,1
21632,31,42,24,29,24,38,65.0,15.0,745,6,0
21633,65,40,19,15,25,35,84.0,44.0,558,7,0
21634,76,38,17,27,23,26,96.0,52.0,26,89,1
21635,44,30,36,35,31,12,98.0,28.0,650,47,0
21636,98,44,16,32,15,35,45.0,97.0,409,56,1
21637,72,26,24,35,37,20,81.0,0.0,744,32,0
21638,79,43,29,14,29,16,56.0,45.0,264,39,0
21639,94,21,33,34,23,32,41.0,37.0,854,44,0
21640,42,42,40,10,18,12,77.0,70.0,427,100,1
21641,31,35,18,19,33,22,38.0,63.0,705,77,1
21642,67,22,35,28,33,19,22.0,61.0,940,87,1
21643,70,39,26,36,30,37,12.0,13.0,888,0,0
21644,75,45,26,31,36,37,46.0,77.0,267,95,1
21645,34,26,25,16,21,11,68.0,16.0,536,16,0
21646,29,45,21,38,22,31,46.0,34.0,255,30,0
21647,85,44,40,34,10,16,44.0,74.0,695,94,1
21648,42,25,38,25,34,25,42.0,18.0,524,31,0
21649,69,40,18,31,38,34,59.0,85.0,19,60,1
21650,59,36,15,10,12,34,24.0,62.0,906,55,1
21651,84,42,34,37,36,25,72.0,44.0,631,23,0
21652,59,23,31,40,26,28,84.0,48.0,356,30,0
21653,32,46,24,35,33,37,57.0,99.0,376,68,1
21654,50,43,24,27,13,13,51.0,57.0,17,94,1
21655,58,37,25,34,38,37,48.0,100.0,88,76,1
21656,54,41,24,40,26,30,63.0,49.0,443,48,0
21657,69,23,31,26,10,34,76.0,100.0,768,95,1
21658,23,50,17,34,12,12,64.0,66.0,244,91,1
21659,31,38,29,16,10,40,0.0,93.0,79,71,1
21660,51,48,22,38,20,16,70.0,37.0,707,38,0
21661,49,30,40,25,13,32,36.0,28.0,429,1,0
21662,65,44,26,12,12,32,28.0,22.0,737,41,0
21663,39,32,32,31,16,26,77.0,87.0,362,66,1
21664,58,27,30,24,15,31,47.0,56.0,813,81,1
21665,30,25,26,38,13,11,25.0,86.0,59,64,1
21666,56,34,33,27,35,17,52.0,85.0,294,94,1
21667,59,30,21,10,21,40,83.0,97.0,676,79,1
21668,76,44,24,18,16,34,66.0,75.0,199,73,1
21669,71,48,37,39,34,35,53.0,36.0,238,0,0
21670,53,28,11,32,12,13,7.0,73.0,669,79,1
21671,52,25,15,16,28,37,98.0,94.0,451,95,1
21672,93,49,17,13,34,23,97.0,26.0,1019,47,0
21673,95,22,36,26,14,12,27.0,88.0,736,95,1
21674,25,41,30,24,27,40,60.0,89.0,203,59,1
21675,88,38,22,25,30,11,93.0,55.0,564,84,1
21676,99,30,25,35,24,22,62.0,53.0,1025,80,1
21677,60,22,16,24,38,24,88.0,38.0,523,47,0
21678,98,46,22,31,21,23,10.0,32.0,455,7,0
21679,52,39,12,35,19,22,54.0,90.0,334,70,1
21680,54,35,15,32,14,22,60.0,97.0,766,65,1
21681,56,37,17,22,17,17,32.0,84.0,270,75,1
21682,61,49,23,24,24,37,78.0,89.0,339,76,1
21683,63,42,16,13,31,12,8.0,25.0,636,46,0
21684,34,47,19,21,34,25,57.0,17.0,423,25,0
21685,90,41,16,29,14,24,29.0,24.0,391,36,0
21686,65,25,18,16,22,13,79.0,32.0,703,44,0
21687,85,48,24,32,17,24,27.0,20.0,36,2,0
21688,68,30,22,22,31,33,88.0,74.0,609,85,1
21689,30,47,26,39,37,17,25.0,54.0,711,60,1
21690,67,22,32,21,14,30,78.0,47.0,139,49,0
21691,83,37,17,19,26,33,93.0,45.0,933,7,0
21692,97,32,28,25,28,11,37.0,60.0,771,62,1
21693,71,45,17,17,13,12,18.0,73.0,123,78,1
21694,52,23,21,40,36,38,15.0,91.0,347,77,1
21695,22,23,12,11,14,13,19.0,45.0,137,4,0
21696,54,34,13,17,15,25,61.0,81.0,901,66,1
21697,62,49,16,32,30,19,97.0,14.0,433,29,0
21698,23,40,27,25,31,36,79.0,86.0,889,55,1
21699,83,45,19,11,20,16,46.0,62.0,513,51,1
21700,24,40,15,24,29,10,64.0,59.0,511,67,1
21701,75,33,26,36,19,40,70.0,86.0,588,58,1
21702,65,35,33,30,31,11,4.0,16.0,312,30,0
21703,47,42,28,12,23,38,77.0,22.0,710,19,0
21704,73,34,16,37,11,40,49.0,89.0,477,52,1
21705,52,37,29,39,21,38,25.0,21.0,993,19,0
21706,78,44,15,35,35,23,71.0,67.0,562,92,1
21707,59,25,28,14,29,40,100.0,78.0,92,89,1
21708,92,22,28,14,13,29,65.0,29.0,676,39,0
21709,26,45,18,17,22,29,28.0,45.0,536,1,0
21710,39,39,24,10,21,28,28.0,25.0,411,32,0
21711,78,44,32,30,33,10,37.0,44.0,467,28,0
21712,39,50,37,34,12,11,95.0,90.0,554,74,1
21713,46,48,38,37,28,34,63.0,46.0,253,11,0
21714,37,39,24,30,13,25,45.0,71.0,84,99,1
21715,33,42,31,38,12,13,60.0,0.0,295,21,0
21716,76,38,25,23,19,33,93.0,59.0,256,85,1
21717,84,30,22,24,25,29,16.0,46.0,961,21,0
21718,76,20,35,12,38,14,4.0,97.0,411,62,1
21719,82,29,32,23,10,34,42.0,39.0,915,19,0
21720,97,23,32,21,19,32,72.0,36.0,19,6,0
21721,79,43,37,39,24,38,53.0,58.0,759,98,1
21722,91,21,24,18,25,25,68.0,85.0,813,57,1
21723,74,34,18,27,29,19,20.0,7.0,346,25,0
21724,26,45,11,26,31,10,5.0,20.0,468,11,0
21725,25,40,40,20,12,11,37.0,9.0,677,27,0
21726,46,23,25,32,34,29,11.0,69.0,82,86,1
21727,69,35,18,21,19,28,66.0,61.0,892,74,1
21728,33,41,20,14,20,19,60.0,13.0,3,29,0
21729,51,39,12,31,10,14,43.0,60.0,95,54,1
21730,100,50,30,30,19,19,76.0,40.0,1013,27,0
21731,81,29,40,40,20,14,69.0,92.0,690,53,1
21732,68,37,36,24,37,16,87.0,73.0,843,61,1
21733,57,38,31,31,12,13,83.0,13.0,624,34,0
21734,60,21,12,35,10,19,95.0,53.0,838,80,1
21735,93,42,20,20,40,10,50.0,75.0,587,88,1
21736,34,36,31,15,39,35,50.0,63.0,895,89,1
21737,59,27,23,25,15,16,49.0,51.0,883,64,1
21738,28,27,27,27,36,39,84.0,42.0,901,25,0
21739,27,42,18,11,14,17,57.0,80.0,514,73,1
21740,54,29,32,30,19,26,11.0,42.0,827,15,0
21741,86,30,20,24,14,13,67.0,86.0,239,84,1
21742,87,50,38,29,37,29,27.0,20.0,586,39,0
21743,70,28,12,25,19,12,27.0,51.0,738,100,1
21744,86,33,23,26,19,28,29.0,67.0,495,96,1
21745,96,30,24,29,37,21,67.0,41.0,128,7,0
21746,30,20,12,12,31,13,65.0,31.0,718,29,0
21747,37,38,27,24,40,24,79.0,58.0,401,50,1
21748,77,40,10,25,17,29,33.0,77.0,260,70,1
21749,49,37,27,29,11,12,37.0,12.0,20,8,0
21750,67,35,25,24,25,39,34.0,73.0,302,56,1
21751,80,40,16,39,40,10,85.0,29.0,89,41,0
21752,97,39,12,40,30,25,75.0,54.0,260,70,1
21753,28,47,31,26,34,22,65.0,88.0,349,90,1
21754,98,35,35,25,27,36,31.0,46.0,437,34,0
21755,93,44,37,23,12,28,68.0,76.0,746,78,1
21756,98,25,32,19,17,28,70.0,60.0,871,78,1
21757,33,49,28,22,17,19,25.0,90.0,592,90,1
21758,73,40,18,10,10,21,7.0,38.0,293,49,0
21759,56,36,21,31,27,20,47.0,60.0,65,89,1
21760,93,31,22,29,21,28,37.0,91.0,186,75,1
21761,78,47,37,21,33,15,88.0,99.0,932,81,1
21762,31,29,33,20,24,17,69.0,59.0,734,85,1
21763,67,50,11,10,24,14,29.0,38.0,1001,16,0
21764,48,31,39,37,19,36,30.0,93.0,90,89,1
21765,38,48,21,20,21,15,40.0,35.0,872,16,0
21766,65,21,19,38,24,31,80.0,58.0,810,64,1
21767,87,29,30,35,31,21,26.0,12.0,775,22,0
21768,85,29,29,14,24,23,71.0,5.0,877,42,0
21769,30,33,35,26,30,31,63.0,100.0,609,93,1
21770,81,38,27,16,19,20,64.0,34.0,416,25,0
21771,28,30,18,37,10,15,42.0,46.0,624,46,0
21772,45,47,31,24,36,40,80.0,60.0,74,50,1
21773,55,20,14,15,35,17,51.0,22.0,530,16,0
21774,45,32,30,36,24,27,64.0,85.0,757,84,1
21775,85,25,31,24,16,36,56.0,44.0,850,7,0
21776,29,30,40,31,12,16,70.0,80.0,166,100,1
21777,26,30,38,33,20,16,4.0,89.0,509,100,1
21778,41,46,15,12,29,39,59.0,33.0,399,3,0
21779,75,31,20,40,25,20,0.0,29.0,496,1,0
21780,95,48,35,40,38,33,23.0,9.0,96,28,0
21781,65,34,39,16,16,22,54.0,45.0,556,32,0
21782,76,32,20,11,33,30,70.0,83.0,330,98,1
21783,88,41,16,13,16,36,86.0,60.0,106,80,1
21784,46,39,13,12,30,13,59.0,38.0,893,13,0
21785,35,20,32,26,14,15,51.0,79.0,216,92,1
21786,60,50,33,22,11,38,62.0,40.0,286,24,0
21787,99,48,24,36,38,30,48.0,43.0,896,45,0
21788,29,37,23,31,27,12,100.0,90.0,543,50,1
21789,59,28,17,30,18,37,24.0,86.0,863,59,1
21790,97,26,36,14,26,10,76.0,77.0,979,57,1
21791,51,45,38,25,20,32,34.0,26.0,818,26,0
21792,29,35,26,20,38,34,14.0,20.0,172,15,0
21793,48,28,12,29,12,33,50.0,91.0,705,70,1
21794,78,44,40,24,10,31,81.0,61.0,295,70,1
21795,21,42,11,12,36,30,61.0,23.0,729,11,0
21796,75,34,33,22,10,24,84.0,74.0,73,59,1
21797,45,46,38,29,31,24,12.0,31.0,396,33,0
21798,66,24,36,36,34,37,34.0,48.0,211,1,0
21799,36,39,39,33,35,26,94.0,53.0,195,95,1
21800,24,26,26,35,40,21,85.0,81.0,279,89,1
21801,30,31,16,10,39,17,2.0,16.0,333,10,0
21802,80,29,26,25,26,14,73.0,11.0,93,35,0
21803,95,31,27,37,32,31,33.0,39.0,753,32,0
21804,42,30,26,27,13,17,42.0,19.0,135,43,0
21805,93,30,32,17,21,17,45.0,84.0,628,79,1
21806,36,27,40,32,10,18,86.0,73.0,126,62,1
21807,75,47,33,29,12,27,99.0,15.0,1024,43,0
21808,99,41,33,40,40,31,24.0,92.0,142,60,1
21809,48,38,14,12,17,20,85.0,13.0,340,30,0
21810,68,40,31,37,13,20,41.0,23.0,316,25,0
21811,36,42,26,21,37,18,55.0,2.0,359,14,0
21812,34,32,18,12,31,20,71.0,6.0,173,20,0
21813,93,20,19,21,14,18,79.0,53.0,7,71,1
21814,99,45,35,22,14,15,78.0,77.0,490,82,1
21815,33,25,20,12,34,10,80.0,70.0,226,54,1
21816,42,33,36,18,29,11,86.0,78.0,234,94,1
21817,24,40,29,36,36,26,76.0,44.0,595,47,0
21818,46,39,31,35,34,33,40.0,26.0,345,7,0
21819,26,29,33,15,37,10,73.0,2.0,721,34,0
21820,46,35,31,33,16,34,98.0,79.0,783,57,1
21821,95,42,16,40,25,18,77.0,8.0,445,31,0
21822,30,27,28,22,39,13,65.0,40.0,45,13,0
21823,57,46,38,25,25,20,46.0,22.0,611,11,0
21824,61,33,37,32,18,29,100.0,48.0,452,6,0
21825,21,30,33,31,30,19,81.0,44.0,202,21,0
21826,85,49,15,28,38,32,83.0,66.0,618,99,1
21827,32,35,20,11,24,21,64.0,42.0,463,21,0
21828,80,25,24,29,21,22,51.0,10.0,1021,49,0
21829,34,31,22,10,35,37,2.0,97.0,896,73,1
21830,100,42,19,38,18,40,100.0,22.0,782,44,0
21831,84,42,19,29,34,16,59.0,50.0,514,70,1
21832,63,36,20,24,30,12,29.0,95.0,818,84,1
21833,90,35,37,12,24,32,11.0,15.0,18,19,0
21834,66,27,10,24,25,14,69.0,10.0,786,41,0
21835,20,47,14,21,14,22,3.0,96.0,174,55,1
21836,39,49,40,36,15,37,87.0,54.0,953,99,1
21837,87,30,12,34,33,11,2.0,46.0,502,47,0
21838,77,47,14,40,18,12,43.0,30.0,3,45,0
21839,20,49,25,28,13,21,40.0,24.0,1013,11,0
21840,63,29,39,18,22,23,3.0,80.0,410,99,1
21841,88,38,22,22,34,22,96.0,10.0,306,47,0
21842,30,46,29,32,31,38,73.0,42.0,422,47,0
21843,93,31,19,15,39,30,76.0,61.0,927,52,1
21844,55,27,37,19,27,35,21.0,52.0,192,96,1
21845,57,33,23,20,12,17,66.0,8.0,415,10,0
21846,49,35,40,25,19,30,89.0,13.0,184,38,0
21847,62,34,23,25,31,24,14.0,80.0,954,78,1
21848,64,42,11,21,20,21,15.0,3.0,830,19,0
21849,93,39,15,35,29,13,80.0,47.0,85,35,0
21850,99,23,15,33,40,38,81.0,71.0,235,94,1
21851,94,48,18,22,35,26,21.0,19.0,427,38,0
21852,63,44,34,12,39,31,75.0,31.0,405,34,0
21853,49,35,12,40,18,32,29.0,87.0,4,75,1
21854,93,42,29,19,29,12,56.0,31.0,253,40,0
21855,99,34,34,31,35,31,17.0,64.0,136,62,1
21856,79,39,34,19,39,15,0.0,46.0,816,19,0
21857,34,38,14,16,24,39,61.0,10.0,745,16,0
21858,89,36,37,28,18,27,20.0,100.0,837,97,1
21859,72,32,10,17,22,24,49.0,42.0,400,31,0
21860,49,36,15,19,16,14,63.0,70.0,685,67,1
21861,43,38,25,13,34,13,43.0,78.0,363,62,1
21862,80,41,32,37,10,24,58.0,66.0,439,68,1
21863,21,27,25,38,15,21,83.0,16.0,365,39,0
21864,66,42,33,39,40,24,15.0,21.0,388,46,0
21865,29,48,15,35,36,12,92.0,72.0,739,79,1
21866,75,47,23,21,21,15,26.0,57.0,568,72,1
21867,60,38,12,23,26,35,41.0,53.0,288,88,1
21868,46,50,16,19,23,28,91.0,36.0,911,16,0
21869,78,48,32,28,22,38,76.0,68.0,467,91,1
21870,92,30,21,13,14,34,86.0,33.0,778,19,0
21871,44,39,31,28,33,18,13.0,62.0,693,74,1
21872,55,21,34,38,31,17,20.0,97.0,767,57,1
21873,23,20,20,28,16,11,33.0,76.0,155,67,1
21874,53,41,30,27,40,31,51.0,74.0,699,79,1
21875,67,32,13,32,36,40,13.0,94.0,427,88,1
21876,20,20,12,19,13,14,52.0,91.0,672,86,1
21877,53,30,34,29,20,12,73.0,5.0,675,10,0
21878,43,32,15,39,35,32,34.0,76.0,974,77,1
21879,51,50,30,15,38,19,9.0,29.0,973,2,0
21880,37,39,28,38,14,34,80.0,82.0,323,99,1
21881,66,43,39,28,38,31,78.0,46.0,858,27,0
21882,59,34,10,23,33,21,82.0,63.0,14,84,1
21883,69,20,31,36,20,11,5.0,26.0,698,45,0
21884,96,24,34,32,23,10,75.0,21.0,378,1,0
21885,63,26,16,27,26,20,75.0,77.0,310,79,1
21886,60,46,15,16,27,14,2.0,56.0,719,91,1
21887,32,33,12,24,39,39,42.0,78.0,377,72,1
21888,23,43,19,37,26,20,85.0,27.0,50,5,0
21889,53,39,16,16,29,31,11.0,49.0,507,21,0
21890,72,49,19,18,14,34,48.0,52.0,999,93,1
21891,71,41,26,20,18,18,93.0,20.0,68,22,0
21892,79,34,23,17,25,16,30.0,42.0,777,13,0
21893,23,39,28,26,35,19,27.0,36.0,662,4,0
21894,75,42,14,10,28,15,12.0,58.0,685,76,1
21895,58,36,32,33,37,35,57.0,59.0,729,51,1
21896,27,22,25,25,15,40,84.0,74.0,654,69,1
21897,70,47,40,12,23,21,58.0,3.0,398,33,0
21898,20,50,24,39,28,38,88.0,18.0,61,26,0
21899,76,34,29,33,17,21,90.0,90.0,340,69,1
21900,32,21,16,21,16,23,34.0,48.0,111,31,0
21901,83,49,15,25,31,20,55.0,96.0,869,74,1
21902,66,21,17,38,18,29,69.0,72.0,974,65,1
21903,76,23,30,36,18,38,42.0,14.0,816,19,0
