,스킬이름,타입,위력,포켓몬
12820,아로마미스트,페어리,0,마빌크
12821,천사의키스,페어리,0,마빌크
12822,달콤한향기,노말,0,마빌크
12823,드레인키스,페어리,50,마빌크
12824,애교부리기,페어리,0,마빌크
12825,헤롱헤롱,노말,0,마빌크
12826,녹기,독,0,마빌크
12827,매지컬샤인,페어리,80,마빌크
12828,HP회복,노말,0,마빌크
12829,미스트필드,페어리,0,마빌크
12830,동료만들기,노말,0,마빌크
12831,몸통박치기,노말,40,마휘핑
12832,아로마미스트,페어리,0,마휘핑
12833,천사의키스,페어리,0,마휘핑
12834,달콤한향기,노말,0,마휘핑
12835,데코레이션,페어리,0,마휘핑
12836,드레인키스,페어리,50,마휘핑
12837,애교부리기,페어리,0,마휘핑
12838,헤롱헤롱,노말,0,마휘핑
12839,녹기,독,0,마휘핑
12840,매지컬샤인,페어리,80,마휘핑
12841,HP회복,노말,0,마휘핑
12842,미스트필드,페어리,0,마휘핑
12843,동료만들기,노말,0,마휘핑
12844,몸통박치기,노말,40,대여르
12845,방어,노말,0,대여르
12846,바위깨기,격투,40,대여르
12847,기충전,노말,0,대여르
12848,박치기,노말,70,대여르
12849,벌크업,격투,0,대여르
12850,버티기,노말,0,대여르
12851,기사회생,격투,0,대여르
12852,만나자마자,벌레,90,대여르
12853,배수의진,격투,0,대여르
12854,철벽,강철,0,대여르
12855,인파이트,격투,120,대여르
12856,메가혼,벌레,120,대여르
12857,카운터,격투,0,대여르
12858,쪼기,비행,35,찌르성게
12859,전기쇼크,전기,40,찌르성게
12860,물대포,물,40,찌르성게
12861,충전,전기,0,찌르성게
12862,마구찌르기,노말,15,찌르성게
12863,스파크,전기,65,찌르성게
12864,거품광선,물,65,찌르성게
12865,HP회복,노말,0,찌르성게
12866,저주,고스트,0,찌르성게
12867,일렉트릭필드,전기,0,찌르성게
12868,독찌르기,독,80,찌르성게
12869,찌리리따끔따끔,전기,80,찌르성게
12870,경혈찌르기,노말,0,찌르성게
12871,방전,전기,80,찌르성게
12872,눈싸라기,얼음,40,누니머기
12873,벌레의저항,벌레,50,누니머기
12874,눈싸라기,얼음,40,모스노우
12875,벌레의저항,벌레,50,모스노우
12876,도우미,노말,0,모스노우
12877,헤롱헤롱,노말,0,모스노우
12878,얼어붙은바람,얼음,55,모스노우
12879,저리가루,풀,0,모스노우
12880,엉겨붙기,벌레,20,모스노우
12881,흰안개,얼음,0,모스노우
12882,안개제거,비행,0,모스노우
12883,깃털댄스,비행,0,모스노우
12884,오로라빔,얼음,65,모스노우
12885,설경,얼음,0,모스노우
12886,벌레의야단법석,벌레,90,모스노우
12887,오로라베일,얼음,0,모스노우
12888,눈보라,얼음,110,모스노우
12889,순풍,비행,0,모스노우
12890,와이드가드,바위,0,모스노우
12891,나비춤,벌레,0,모스노우
12892,돌떨구기,바위,50,돌헨진
12893,블록,노말,0,돌헨진
12894,록커트,바위,0,돌헨진
12895,암석봉인,바위,60,돌헨진
12896,중력,에스퍼,0,돌헨진
12897,짓밟기,노말,65,돌헨진
12898,스텔스록,바위,0,돌헨진
12899,스톤샤워,바위,75,돌헨진
12900,누르기,노말,85,돌헨진
12901,와이드가드,바위,0,돌헨진
12902,헤비봄버,강철,0,돌헨진
12903,스톤에지,바위,100,돌헨진
12904,메가톤킥,노말,120,돌헨진
12905,눈싸라기,얼음,40,빙큐보
12906,몸통박치기,노말,40,빙큐보
12907,흰안개,얼음,0,빙큐보
12908,웨더볼,노말,50,빙큐보
12909,얼어붙은바람,얼음,55,빙큐보
12910,박치기,노말,70,빙큐보
12911,망각술,에스퍼,0,빙큐보
12912,프리즈드라이,얼음,70,빙큐보
12913,싸라기눈,얼음,0,빙큐보
12914,오로라베일,얼음,0,빙큐보
12915,파도타기,물,90,빙큐보
12916,눈보라,얼음,110,빙큐보
12917,어시스트파워,에스퍼,20,에써르
12918,친해지기,노말,0,에써르
12919,앙코르,노말,0,에써르
12920,차밍보이스,페어리,40,에써르
12921,환상빔,에스퍼,65,에써르
12922,도우미,노말,0,에써르
12923,당신먼저,노말,0,에써르
12924,치유소원,에스퍼,0,에써르
12925,사이코키네시스,에스퍼,90,에써르
12926,명상,에스퍼,0,에써르
12927,파워셰어,에스퍼,0,에써르
12928,사이코필드,에스퍼,0,에써르
12929,비장의무기,노말,140,에써르
12930,전기쇼크,전기,40,모르페코
12931,꼬리흔들기,노말,0,모르페코
12932,째려보기,노말,0,모르페코
12933,기어오르기,악,20,모르페코
12934,전광석화,노말,40,모르페코
12935,부추기기,악,0,모르페코
12936,물기,악,60,모르페코
12937,스파크,전기,65,모르페코
12938,트집,악,0,모르페코
12939,고속이동,에스퍼,0,모르페코
12940,씨기관총,풀,25,모르페코
12941,깨물어부수기,악,80,모르페코
12942,오라휠,전기,110,모르페코
12943,난동부리기,노말,120,모르페코
12944,몸통박치기,노말,40,끼리동
12945,울음소리,노말,0,끼리동
12946,구르기,바위,30,끼리동
12947,바위깨기,격투,40,끼리동
12948,땅고르기,땅,60,끼리동
12949,짓밟기,노말,65,끼리동
12950,철벽,강철,0,끼리동
12951,구멍파기,땅,80,끼리동
12952,괴력,노말,80,끼리동
12953,아이언헤드,강철,80,끼리동
12954,치근거리기,페어리,90,끼리동
12955,10만마력,땅,95,끼리동
12956,엄청난힘,격투,120,끼리동
12957,몸통박치기,노말,40,대왕끼리동
12958,울음소리,노말,0,대왕끼리동
12959,구르기,바위,30,대왕끼리동
12960,바위깨기,격투,40,대왕끼리동
12961,헤비봄버,강철,0,대왕끼리동
12962,땅고르기,땅,60,대왕끼리동
12963,짓밟기,노말,65,대왕끼리동
12964,철벽,강철,0,대왕끼리동
12965,구멍파기,땅,80,대왕끼리동
12966,괴력,노말,80,대왕끼리동
12967,아이언헤드,강철,80,대왕끼리동
12968,치근거리기,페어리,90,대왕끼리동
12969,10만마력,땅,95,대왕끼리동
12970,엄청난힘,격투,120,대왕끼리동
12971,몸통박치기,노말,40,파치래곤
12972,전기쇼크,전기,40,파치래곤
12973,충전,전기,0,파치래곤
12974,제비반환,비행,60,파치래곤
12975,원시의힘,바위,60,파치래곤
12976,쪼아대기,비행,60,파치래곤
12977,드래곤테일,드래곤,60,파치래곤
12978,짓밟기,노말,65,파치래곤
12979,힘껏치기,노말,80,파치래곤
12980,방전,전기,80,파치래곤
12981,전격부리,전기,85,파치래곤
12982,용의파동,드래곤,85,파치래곤
12983,드래곤다이브,드래곤,100,파치래곤
12984,눈싸라기,얼음,40,파치르돈
12985,전기쇼크,전기,40,파치르돈
12986,충전,전기,0,파치르돈
12987,에코보이스,노말,40,파치르돈
12988,원시의힘,바위,60,파치르돈
12989,쪼아대기,비행,60,파치르돈
12990,눈사태,얼음,60,파치르돈
12991,프리즈드라이,얼음,70,파치르돈
12992,힘껏치기,노말,80,파치르돈
12993,방전,전기,80,파치르돈
12994,전격부리,전기,85,파치르돈
12995,고드름떨구기,얼음,85,파치르돈
12996,눈보라,얼음,110,파치르돈
12997,몸통박치기,노말,40,어래곤
12998,물대포,물,40,어래곤
12999,방어,노말,0,어래곤
13000,세차게휘두르기,악,60,어래곤
13001,원시의힘,바위,60,어래곤
13002,물기,악,60,어래곤
13003,용의숨결,드래곤,60,어래곤
13004,짓밟기,노말,65,어래곤
13005,분노의앞니,노말,0,어래곤
13006,깨물어부수기,악,80,어래곤
13007,아가미물기,물,85,어래곤
13008,용의파동,드래곤,85,어래곤
13009,드래곤다이브,드래곤,100,어래곤
13010,눈싸라기,얼음,40,어치르돈
13011,물대포,물,40,어치르돈
13012,방어,노말,0,어치르돈
13013,얼다바람,얼음,55,어치르돈
13014,원시의힘,바위,60,어치르돈
13015,물기,악,60,어치르돈
13016,오로라베일,얼음,0,어치르돈
13017,프리즈드라이,얼음,70,어치르돈
13018,분노의앞니,노말,0,어치르돈
13019,깨물어부수기,악,80,어치르돈
13020,아가미물기,물,85,어치르돈
13021,고드름떨구기,얼음,85,어치르돈
13022,눈보라,얼음,110,어치르돈
13023,째려보기,노말,0,두랄루돈
13024,메탈클로,강철,50,두랄루돈
13025,바위깨기,격투,40,두랄루돈
13026,손톱갈기,악,0,두랄루돈
13027,금속음,강철,0,두랄루돈
13028,와이드브레이커,드래곤,60,두랄루돈
13029,드래곤테일,드래곤,60,두랄루돈
13030,철벽,강철,0,두랄루돈
13031,기충전,노말,0,두랄루돈
13032,드래곤클로,드래곤,80,두랄루돈
13033,러스터캐논,강철,80,두랄루돈
13034,메탈버스트,강철,0,두랄루돈
13035,파괴광선,노말,150,두랄루돈
13036,놀래키기,고스트,30,드라꼰
13037,엉겨붙기,벌레,20,드라꼰
13038,전광석화,노말,40,드라꼰
13039,물기,악,60,드라꼰
13040,놀래키기,고스트,30,드래런치
13041,엉겨붙기,벌레,20,드래런치
13042,전광석화,노말,40,드래런치
13043,물기,악,60,드래런치
13044,용의파동,드래곤,85,드래런치
13045,록온,노말,0,드래런치
13046,승부굳히기,악,60,드래런치
13047,병상첨병,고스트,65,드래런치
13048,고속이동,에스퍼,0,드래런치
13049,더블어택,노말,35,드래런치
13050,유턴,벌레,70,드래런치
13051,용의춤,드래곤,0,드래런치
13052,고스트다이브,고스트,90,드래런치
13053,돌진,노말,90,드래런치
13054,드래곤다이브,드래곤,100,드래런치
13055,이판사판태클,노말,120,드래런치
13056,비장의무기,노말,140,드래런치
13057,용의숨결,드래곤,60,드래펄트
13058,놀래키기,고스트,30,드래펄트
13059,엉겨붙기,벌레,20,드래펄트
13060,전광석화,노말,40,드래펄트
13061,물기,악,60,드래펄트
13062,드래곤애로,드래곤,50,드래펄트
13063,록온,노말,0,드래펄트
13064,승부굳히기,악,60,드래펄트
13065,병상첨병,고스트,65,드래펄트
13066,고속이동,에스퍼,0,드래펄트
13067,더블어택,노말,35,드래펄트
13068,유턴,벌레,70,드래펄트
13069,용의춤,드래곤,0,드래펄트
13070,고스트다이브,고스트,90,드래펄트
13071,돌진,노말,90,드래펄트
13072,드래곤다이브,드래곤,100,드래펄트
13073,이판사판태클,노말,120,드래펄트
13074,비장의무기,노말,140,드래펄트
13075,성스러운칼,격투,90,자시안
13076,패스트가드,격투,0,자시안
13077,메탈클로,강철,50,자시안
13078,멀리짖기,노말,0,자시안
13079,전광석화,노말,40,자시안
13080,물기,악,60,자시안
13081,베어가르기,노말,70,자시안
13082,칼춤,노말,0,자시안
13083,아이언헤드,강철,80,자시안
13084,부르짖기,노말,0,자시안
13085,깨물어부수기,악,80,자시안
13086,문포스,페어리,95,자시안
13087,인파이트,격투,120,자시안
13088,기가임팩트,노말,150,자시안
13089,와이드가드,바위,0,자마젠타
13090,메탈클로,강철,50,자마젠타
13091,멀리짖기,노말,0,자마젠타
13092,전광석화,노말,40,자마젠타
13093,물기,악,60,자마젠타
13094,베어가르기,노말,70,자마젠타
13095,철벽,강철,0,자마젠타
13096,아이언헤드,강철,80,자마젠타
13097,메탈버스트,강철,0,자마젠타
13098,깨물어부수기,악,80,자마젠타
13099,문포스,페어리,95,자마젠타
13100,인파이트,격투,120,자마젠타
13101,기가임팩트,노말,150,자마젠타
13102,포이즌테일,독,50,무한다이노
13103,이상한빛,고스트,0,무한다이노
13104,드래곤테일,드래곤,60,무한다이노
13105,고속이동,에스퍼,0,무한다이노
13106,맹독,독,0,무한다이노
13107,베놈쇼크,독,65,무한다이노
13108,용의춤,드래곤,0,무한다이노
13109,크로스포이즌,독,70,무한다이노
13110,용의파동,드래곤,85,무한다이노
13111,화염방사,불꽃,90,무한다이노
13112,다이맥스포,드래곤,100,무한다이노
13113,코스믹파워,에스퍼,0,무한다이노
13114,HP회복,노말,0,무한다이노
13115,파괴광선,노말,150,무한다이노
13116,역린,드래곤,120,무한다이노
13117,바위깨기,격투,40,치고마
13118,째려보기,노말,0,치고마
13119,버티기,노말,0,치고마
13120,기충전,노말,0,치고마
13121,제비반환,비행,60,치고마
13122,겁나는얼굴,노말,0,치고마
13123,박치기,노말,70,치고마
13124,깨트리기,격투,75,치고마
13125,판별,격투,0,치고마
13126,벌크업,격투,0,치고마
13127,아이언헤드,강철,80,치고마
13128,폭발펀치,격투,100,치고마
13129,카운터,격투,0,치고마
13130,인파이트,격투,120,치고마
13131,힘껏펀치,격투,150,치고마
13132,기습,악,70,우라오스
13133,바위깨기,격투,40,우라오스
13134,째려보기,노말,0,우라오스
13135,버티기,노말,0,우라오스
13136,기충전,노말,0,우라오스
13137,암흑강타,악,75,우라오스
13138,제비반환,비행,60,우라오스
13139,겁나는얼굴,노말,0,우라오스
13140,박치기,노말,70,우라오스
13141,깨트리기,격투,75,우라오스
13142,판별,격투,0,우라오스
13143,벌크업,격투,0,우라오스
13144,아이언헤드,강철,80,우라오스
13145,폭발펀치,격투,100,우라오스
13146,카운터,격투,0,우라오스
13147,인파이트,격투,120,우라오스
13148,힘껏펀치,격투,150,우라오스
13149,조이기,노말,15,자루도
13150,할퀴기,노말,40,자루도
13151,째려보기,노말,0,자루도
13152,덩굴채찍,풀,45,자루도
13153,성장,노말,0,자루도
13154,마구할퀴기,노말,18,자루도
13155,겁나는얼굴,노말,0,자루도
13156,풀묶기,풀,0,자루도
13157,물기,악,60,자루도
13158,유턴,벌레,70,자루도
13159,뽐내기,노말,0,자루도
13160,에너지볼,풀,90,자루도
13161,광합성,풀,0,자루도
13162,암해머,격투,100,자루도
13163,난동부리기,노말,120,자루도
13164,파워휩,풀,120,자루도
13165,정글힐,풀,0,자루도
13166,전기쇼크,전기,40,레지에레키
13167,고속스핀,노말,50,레지에레키
13168,일렉트릭네트,전기,55,레지에레키
13169,원시의힘,바위,60,레지에레키
13170,전격파,전기,60,레지에레키
13171,전기자석파,전기,0,레지에레키
13172,신속,노말,80,레지에레키
13173,썬더프리즌,전기,80,레지에레키
13174,10만볼트,전기,90,레지에레키
13175,전자부유,전기,0,레지에레키
13176,난동부리기,노말,120,레지에레키
13177,록온,노말,0,레지에레키
13178,전자포,전기,120,레지에레키
13179,파괴광선,노말,150,레지에레키
13180,대폭발,노말,250,레지에레키
13181,회오리,드래곤,40,레지드래고
13182,찝기,노말,55,레지드래고
13183,물기,악,60,레지드래고
13184,원시의힘,바위,60,레지드래고
13185,용의숨결,드래곤,60,레지드래고
13186,깨물어부수기,악,80,레지드래고
13187,드래곤클로,드래곤,80,레지드래고
13188,암해머,격투,100,레지드래고
13189,용의춤,드래곤,0,레지드래고
13190,난동부리기,노말,120,레지드래고
13191,기충전,노말,0,레지드래고
13192,드래곤에너지,드래곤,150,레지드래고
13193,파괴광선,노말,150,레지드래고
13194,대폭발,노말,250,레지드래고
13195,몸통박치기,노말,40,블리자포스
13196,꼬리흔들기,노말,0,블리자포스
13197,두번차기,격투,30,블리자포스
13198,눈사태,얼음,60,블리자포스
13199,짓밟기,노말,65,블리자포스
13200,트집,악,0,블리자포스
13201,흰안개,얼음,0,블리자포스
13202,고드름떨구기,얼음,85,블리자포스
13203,돌진,노말,90,블리자포스
13204,철벽,강철,0,블리자포스
13205,난동부리기,노말,120,블리자포스
13206,도발,악,0,블리자포스
13207,이판사판태클,노말,120,블리자포스
13208,칼춤,노말,0,블리자포스
13209,몸통박치기,노말,40,레이스포스
13210,꼬리흔들기,노말,0,레이스포스
13211,두번차기,격투,30,레이스포스
13212,병상첨병,고스트,65,레이스포스
13213,짓밟기,노말,65,레이스포스
13214,이상한빛,고스트,0,레이스포스
13215,흑안개,얼음,0,레이스포스
13216,섀도볼,고스트,80,레이스포스
13217,돌진,노말,90,레이스포스
13218,고속이동,에스퍼,0,레이스포스
13219,난동부리기,노말,120,레이스포스
